Online,Venue,yes_rsvp_count,Duration Minutes,int,Entry Fee,meta_category.name,members,Group,Pro,Duration Hours,Datetime,EDT,
,,4,120,8,FREE,Social,166,Ladies About Town,NO,2.0,03-09-20 18:00,18:00:00,
,,8,120,8,FREE,Social,166,Ladies About Town,NO,2.0,05-09-20 19:00,19:00:00,
,,10,120,8,FREE,Social,166,Ladies About Town,NO,2.0,07-09-20 17:00,17:00:00,
,,8,120,8,FREE,Social,166,Ladies About Town,NO,2.0,12-09-20 18:00,18:00:00,
,,3,180,12,FREE,Social,3971,Young and Awesome Ottawa,NO,3.0,12-09-20 17:00,17:00:00,
YES,Online,61,120,8,FREE,Career & Business,2220,The Ottawa Network,NO,2.0,08-10-20 19:00,19:00:00,
YES,Online,35,90,6,FREE,Career & Business,2220,The Ottawa Network,NO,1.5,29-10-20 19:00,19:00:00,
YES,Online,47,120,8,FREE,Career & Business,2220,The Ottawa Network,NO,2.0,12-11-20 19:00,19:00:00,
YES,Online,34,45,3,FREE,Career & Business,902,Ottawa Small Landlord Association,NO,0.8,29-09-20 18:00,18:00:00,
YES,Online,12,30,2,FREE,Career & Business,902,Ottawa Small Landlord Association,NO,0.5,28-10-20 18:00,18:00:00,
YES,Online,30,30,2,FREE,Career & Business,902,Ottawa Small Landlord Association,NO,0.5,10-11-20 18:00,18:00:00,
,,10,60,4,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,1.0,02-09-20 19:00,19:00:00,
YES,Online,8,90,6,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,1.5,16-09-20 19:00,19:00:00,
,,12,120,8,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,2.0,30-09-20 19:00,19:00:00,
YES,Online,11,60,4,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,1.0,14-10-20 19:00,19:00:00,
YES,Online,15,120,8,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,2.0,21-10-20 19:00,19:00:00,
YES,Online,7,120,8,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,2.0,28-10-20 19:00,19:00:00,
YES,Online,8,120,8,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,2.0,18-11-20 19:00,19:00:00,
YES,Online,19,120,8,FREE,Career & Business,214,Ottawa Savvy Real Estate Investing Group,NO,2.0,24-11-20 19:00,19:00:00,
NO,Ottawa,3,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,01-09-20 13:00,13:00:00,
YES,Online,5,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,03-09-20 13:00,13:00:00,
NO,Ottawa,3,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,08-09-20 19:00,19:00:00,
YES,Online,3,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,10-09-20 13:00,13:00:00,
NO,Ottawa,6,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,15-09-20 13:00,13:00:00,
YES,Online,3,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,17-09-20 13:00,13:00:00,
NO,Ottawa,6,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,22-09-20 13:00,13:00:00,
YES,Online,4,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,24-09-20 13:00,13:00:00,
NO,Ottawa,9,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,29-09-20 13:00,13:00:00,
YES,Online,3,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,01-10-20 13:00,13:00:00,
NO,Ottawa,10,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,06-10-20 13:00,13:00:00,
YES,Online,4,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,07-10-20 20:00,20:00:00,
NO,Ottawa,7,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,08-10-20 13:00,13:00:00,
NO,Ottawa,8,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,13-10-20 13:00,13:00:00,
YES,Online,3,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,15-10-20 13:00,13:00:00,
NO,Ottawa,6,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,20-10-20 13:00,13:00:00,
NO,Ottawa,2,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,22-10-20 13:00,13:00:00,
NO,Ottawa,4,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,27-10-20 13:00,13:00:00,
NO,Ottawa,8,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,29-10-20 13:00,13:00:00,
NO,Ottawa,17,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,03-11-20 13:00,13:00:00,
YES,Online,2,90,6,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.5,04-11-20 20:00,20:00:00,
NO,Ottawa,2,90,6,PAID,Career & Business,1709,Connect Ottawa Business People,NO,1.5,05-11-20 23:45,23:45:00,
NO,Ottawa,11,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,10-11-20 13:00,13:00:00,
NO,Ottawa,3,90,6,PAID,Career & Business,1709,Connect Ottawa Business People,NO,1.5,12-11-20 23:45,23:45:00,
NO,Ottawa,3,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,17-11-20 13:00,13:00:00,
NO,Ottawa,3,90,6,PAID,Career & Business,1709,Connect Ottawa Business People,NO,1.5,19-11-20 11:45,11:45:00,
NO,Ottawa,6,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,24-11-20 13:00,13:00:00,
NO,Ottawa,3,120,8,PAID,Career & Business,1709,Connect Ottawa Business People,NO,2.0,25-11-20 18:00,18:00:00,
NO,Ottawa,2,90,6,PAID,Career & Business,1709,Connect Ottawa Business People,NO,1.5,26-11-20 11:45,11:45:00,
NO,Ottawa,3,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,01-12-20 13:00,13:00:00,
NO,Ottawa,3,60,4,FREE,Career & Business,1709,Connect Ottawa Business People,NO,1.0,08-12-20 13:00,13:00:00,
NO,Ottawa,2,60,4,PAID,Career & Business,1709,Connect Ottawa Business People,NO,1.0,08-12-20 20:00,20:00:00,
YES,Online,8,120,8,FREE,Career & Business,777,Ottawa GoGeomatics Canada Monthly Networking Social,NO,2.0,30-09-20 19:00,19:00:00,
YES,Online,4,180,12,FREE,Career & Business,777,Ottawa GoGeomatics Canada Monthly Networking Social,NO,3.0,21-11-20 10:00,10:00:00,
YES,Online,14,90,6,FREE,Career & Business,777,Ottawa GoGeomatics Canada Monthly Networking Social,NO,1.5,10-12-20 20:00,20:00:00,
YES,Online,7,120,8,FREE,Career & Business,948,Enhanced Business Networking Ottawa,YES,2.0,17-11-20 20:00,20:00:00,
YES,Online,8,120,8,FREE,Career & Business,948,Enhanced Business Networking Ottawa,YES,2.0,24-11-20 20:00,20:00:00,
YES,Online,2,120,8,FREE,Career & Business,948,Enhanced Business Networking Ottawa,YES,2.0,03-12-20 13:00,13:00:00,
YES,Online,1,120,8,FREE,Career & Business,948,Enhanced Business Networking Ottawa,YES,2.0,10-12-20 20:00,20:00:00,
YES,Online,1,120,8,FREE,Career & Business,948,Enhanced Business Networking Ottawa,YES,2.0,15-12-20 20:00,20:00:00,
NO,80 Landry St,6,150,10,PAID,Career & Business,759,The $mart Investor,NO,2.5,14-09-20 18:00,18:00:00,
YES,Online,8,60,4,FREE,Career & Business,759,The $mart Investor,NO,1.0,14-10-20 19:00,19:00:00,
YES,Online,8,120,8,FREE,Career & Business,759,The $mart Investor,NO,2.0,21-10-20 19:00,19:00:00,
YES,Online,11,120,8,FREE,Career & Business,759,The $mart Investor,NO,2.0,28-10-20 19:00,19:00:00,
YES,Online,8,120,8,FREE,Career & Business,759,The $mart Investor,NO,2.0,18-11-20 19:00,19:00:00,
YES,Online,6,120,8,FREE,Career & Business,759,The $mart Investor,NO,2.0,24-11-20 19:00,19:00:00,
YES,Online,2,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,07-09-20 22:00,22:00:00,
YES,Online,4,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,10-09-20 19:00,19:00:00,
YES,Online,2,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,15-09-20 22:00,22:00:00,
YES,Online,2,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,17-09-20 18:00,18:00:00,
YES,Online,7,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,22-09-20 21:00,21:00:00,
YES,Online,15,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,29-09-20 19:00,19:00:00,
YES,Online,1,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,30-09-20 19:00,19:00:00,
YES,Online,4,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,06-10-20 19:00,19:00:00,
YES,Online,1,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,13-10-20 22:00,22:00:00,
YES,Online,2,60,4,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,1.0,15-10-20 12:00,12:00:00,
YES,Online,2,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,20-10-20 21:00,21:00:00,
YES,Online,3,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,22-10-20 19:00,19:00:00,
YES,Online,2,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,27-10-20 19:00,19:00:00,
YES,Online,6,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,29-10-20 19:00,19:00:00,
YES,Online,3,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,03-11-20 19:00,19:00:00,
YES,Online,2,300,20,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,5.0,15-11-20 11:00,11:00:00,
YES,Online,3,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,19-11-20 19:00,19:00:00,
YES,Online,4,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,24-11-20 19:00,19:00:00,
YES,Online,7,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,26-11-20 19:00,19:00:00,
YES,Online,1,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,03-12-20 22:00,22:00:00,
YES,Online,1,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,09-12-20 21:00,21:00:00,
YES,Online,1,120,8,FREE,Career & Business,66,Real Property Investments Networking Group - Ottawa,NO,2.0,10-12-20 19:00,19:00:00,
YES,Online,4,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,01-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,03-09-20 19:00,19:00:00,
YES,Online,5,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,08-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,10-09-20 19:00,19:00:00,
YES,Online,3,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,15-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,17-09-20 19:00,19:00:00,
YES,Online,5,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,22-09-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,24-09-20 19:00,19:00:00,
YES,Online,4,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,29-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,01-10-20 19:00,19:00:00,
YES,Online,4,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,06-10-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,08-10-20 19:00,19:00:00,
YES,Online,6,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,13-10-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,15-10-20 19:00,19:00:00,
YES,Online,4,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,20-10-20 12:00,12:00:00,
YES,Online,2,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,22-10-20 19:00,19:00:00,
YES,Online,5,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,27-10-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,29-10-20 19:00,19:00:00,
YES,Online,5,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,03-11-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,05-11-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,10-11-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,12-11-20 19:00,19:00:00,
YES,Online,2,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,17-11-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,19-11-20 19:00,19:00:00,
YES,Online,2,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,24-11-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,26-11-20 19:00,19:00:00,
YES,Online,2,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,01-12-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,03-12-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,08-12-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,10-12-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,15-12-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,17-12-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,22-12-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,24-12-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,29-12-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,50,"Bells Corners, Ottawa Community & Stittsville Toastmasters",NO,1.0,31-12-20 19:00,19:00:00,
YES,Online,6,90,6,FREE,Career & Business,14,Ottawa Financial Independence Meetup Group,NO,1.5,18-11-20 19:30,19:30:00,
YES,Online,1,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,15-09-20 19:00,19:00:00,
YES,Online,1,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,29-09-20 19:00,19:00:00,
YES,Online,2,180,12,FREE,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,10-10-20 14:00,14:00:00,
YES,Online,1,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,13-10-20 19:00,19:00:00,
YES,Online,1,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,27-10-20 19:00,19:00:00,
YES,Online,2,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,10-11-20 19:00,19:00:00,
YES,Online,5,180,12,FREE,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,14-11-20 14:00,14:00:00,
YES,Online,2,180,12,PAID,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,25-11-20 18:30,18:30:00,
YES,Online,1,180,12,FREE,Career & Business,139,"Ottawa Real Estate Wholesale, Off Market Cash Buyers club",NO,3.0,12-12-20 14:00,14:00:00,
YES,Online,2,90,6,FREE,Career & Business,89,Health 4.0 Network,NO,1.5,11-09-20 16:00,16:00:00,
YES,Online,1,90,6,FREE,Career & Business,89,Health 4.0 Network,NO,1.5,13-10-20 17:00,17:00:00,
YES,Online,1,90,6,FREE,Career & Business,89,Health 4.0 Network,NO,1.5,27-10-20 13:30,13:30:00,
YES,Online,1,60,4,FREE,Career & Business,89,Health 4.0 Network,NO,1.0,16-12-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,279,The Savvy Networker Ottawa,NO,1.0,14-09-20 19:00,19:00:00,
YES,Online,2,60,4,FREE,Career & Business,279,The Savvy Networker Ottawa,NO,1.0,22-10-20 19:00,19:00:00,
YES,Online,4,60,4,FREE,Career & Business,279,The Savvy Networker Ottawa,NO,1.0,19-11-20 16:00,16:00:00,
YES,Online,3,60,4,FREE,Career & Business,279,The Savvy Networker Ottawa,NO,1.0,25-11-20 09:00,09:00:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,01-09-20 18:30,18:30:00,
YES,Online,3,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,03-09-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,07-09-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,08-09-20 18:30,18:30:00,
YES,Online,2,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,14-09-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,15-09-20 18:30,18:30:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,17-09-20 18:00,18:00:00,
YES,Online,2,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,21-09-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,22-09-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,28-09-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,29-09-20 18:30,18:30:00,
YES,Online,3,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,01-10-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,05-10-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,06-10-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,12-10-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,13-10-20 18:30,18:30:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,15-10-20 18:00,18:00:00,
YES,Online,2,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,19-10-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,20-10-20 18:30,18:30:00,
YES,Online,2,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,26-10-20 11:55,11:55:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,27-10-20 18:30,18:30:00,
YES,Online,2,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,02-11-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,03-11-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,09-11-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,10-11-20 18:30,18:30:00,
YES,Online,3,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,12-11-20 07:15,07:15:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,12-11-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,16-11-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,17-11-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,19-11-20 07:15,07:15:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,23-11-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,24-11-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,26-11-20 07:15,07:15:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,26-11-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,30-11-20 11:55,11:55:00,
YES,Online,1,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,01-12-20 18:30,18:30:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,03-12-20 07:15,07:15:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,07-12-20 11:55,11:55:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,10-12-20 07:15,07:15:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,10-12-20 18:00,18:00:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,14-12-20 11:55,11:55:00,
YES,Online,1,60,4,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.0,17-12-20 07:15,07:15:00,
YES,Online,2,90,6,FREE,Career & Business,41,"Communication and Leadership Skills - Downtown Ottawa, ON",NO,1.5,24-12-20 18:00,18:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,01-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,01-09-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,08-09-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,15-09-20 12:00,12:00:00,
YES,Online,2,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,22-09-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,29-09-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,06-10-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,13-10-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,20-10-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,27-10-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,03-11-20 12:00,12:00:00,
YES,Online,2,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,10-11-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,17-11-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,24-11-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,01-12-20 12:00,12:00:00,
YES,Online,0,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,08-12-20 12:00,12:00:00,
YES,Online,0,60,4,FREE,Career & Business,29,Be a Better Communicator with Speakers Corner Toastmasters!,NO,1.0,15-12-20 12:00,12:00:00,
